entrada_A.G.,entrada_C.P.,entrada_CRR,entrada_CSS,id_proyecto,num_comisiones,num_sesiones,origen,presentado_por,sanciona_A.G.,sanciona_CRR,sanciona_CSS,sanciona_PE,tipo,titulo
,,2015-07-08 00:00:00,,125371,1,1,Cámara Representantes,"Abdala, Pablo; Gandini, Jorge; Lamorte, Aldo; Moraes, Wilma; Novales, Gonzalo; Olivera, Nicolás; Rodríguez Cattaneo, Luisa; Roselli, Edmundo",,,,,PROYECTO DE LEY,DELITO CONTRA PROPIEDAD EVACUADA. CODIGO PENAL. MODIFICACION.
,,2015-07-08 00:00:00,,125369,1,2,Cámara Representantes,"Abdala, Pablo; Dastugue, Álvaro; Gandini, Jorge; García, Mario; Novales, Gonzalo; Olivera, Nicolás",,,,,PROYECTO DE LEY,COMPRAS CON TARJETAS DEBITO O CREDITO. IVA. REDUCCION. PRORROGA.
,,2015-04-15 00:00:00,,124149,1,1,Cámara Representantes,"Abdala, Pablo; Ayala, Patricia; Costa, Eduardo; Dastugue, Álvaro; Díaz Angüilla, Pablo; Ezquerra Alonso, W. Aparicio; Gandini, Jorge; García, Mario; Mier Estades, Egardo Dionisio; Peña Fernández, Daniel; Roselli, Edmundo; Yurramendi Pérez, José",,,,,PROYECTO DE LEY,COMBUSTIBLES. PRECIO. DETERMINACION Y PUBLICACION. REGIMEN.
,,2015-04-07 00:00:00,,123946,1,2,Cámara Representantes,"Abdala, Pablo; Antía, Enrique; Ayala, Mario; Britos, Betiana; Dastugue, Álvaro; Ezquerra Alonso, W. Aparicio; Gandini, Jorge; García, Mario; Iturralde Viñas, Pablo; Lafluf, Omar; Mier Estades, Egardo Dionisio; Olivera, Nicolás; Roselli, Edmundo; Viñales, María Pía; Yurramendi Pérez, José",,,,,PROYECTO DE LEY,VIOLENCIA DOMESTICA. ATENCION Y ERRADICACION. REGIMEN. MODIFICACION.
,,2015-02-15 00:00:00,,123447,1,1,Cámara Representantes,"Gandini, Jorge; Matiaude, Graciela; Pereyra, Susana; Posada, Iván",,2015-02-15 00:00:00,,,RESOLUCION,COMISION DISTRIBUCION CARGOS COMISIONES PERMANENTES (ESPECIAL). CREACION.
,,2017-10-11 00:00:00,,137059,0,2,Cámara Representantes,"Galán Pérez, Lilián Raquel",,,,,PEDIDO DE INFORMES,IRPF. DEDUCCIONES PERSONAS A CARGO PERIODO 2014 - 2017. INFORMES.
,,2016-11-11 00:00:00,,132686,0,2,Cámara Representantes,"Galán Pérez, Lilián Raquel",,,,,PEDIDO DE INFORMES,DIRECCION GENERAL CASINOS. PRESUPUESTO OPERATIVO. EJECUCION. INFORMES.
,,2016-06-21 00:00:00,,130563,0,1,Cámara Representantes,"Galán Pérez, Lilián Raquel",,,,,PEDIDO DE INFORMES,FUNCIONARIOS RADIODIFUSION NACIONAL DEL URUGUAY. CONFLICTO. INFORMES.
,,2016-06-23 00:00:00,,130600,0,2,Cámara Representantes,"Galán Pérez, Lilián Raquel",,,,,PEDIDO DE INFORMES,CENTRO JUSTICIA PENAL MALDONADO (DPTO). ORIGEN FONDOS CONSTRUCCION EDIFICIO. INFORMES.
,,2018-06-06 00:00:00,,140035,1,1,Cámara Representantes,"Battistoni, Julio; Galán Pérez, Lilián Raquel; Sabini, Sebastián; Sánchez, Alejandro",,,,,PROYECTO DE LEY,TEATRO INDEPENDIENTE. PROMOCION.
,,2017-10-03 00:00:00,2018-12-21 00:00:00,136899,2,5,Cámara Representantes,"Caggiani, Daniel; Galán Pérez, Lilián Raquel; Mahía, José Carlos; Núñez, Gerardo; Pozzi, Jorge",,2018-12-20 00:00:00,,,PROYECTO DE LEY,VIATICOS FUNCIONARIOS PUBLICOS. OTORGAMIENTO Y USO. REGULACION.
,,2017-06-13 00:00:00,2017-08-17 00:00:00,135260,2,5,Cámara Representantes,"Asti, Alfredo; De los Santos, Oscar; Galán Pérez, Lilián Raquel; Malán, Enzo; Núñez, Gerardo; Querejeta, José; Sánchez, Alejandro",,2017-08-16 00:00:00,2017-09-13 00:00:00,2017-09-27 00:00:00,LEY,SALARIOS Y PASIVIDADES. MINIMO INTANGIBLE. CRONOGRAMA AUMENTO. MODIFICACION.
,,2017-03-15 00:00:00,,133915,2,3,Cámara Representantes,"Chiazzaro, Roberto; Galán Pérez, Lilián Raquel; Placeres, Daniel; Querejeta, José; Ríos, Silvio",,,,,PROYECTO DE LEY,ECONOMIA SOCIAL Y SOLIDARIA. COMPRAS ESTATALES. PROMOCION.
,,2017-10-03 00:00:00,2017-12-21 00:00:00,136900,2,6,Cámara Representantes,"Barreiro, Gabriela; Caggiani, Daniel; Chiazzaro, Roberto; Galán Pérez, Lilián Raquel; Mahía, José Carlos; Núñez, Gerardo",,2017-12-20 00:00:00,2018-08-07 00:00:00,2018-08-17 00:00:00,LEY,CIUDADANO RESIDENTE EXTERIOR. INSTRUMENTACION VOTO. INTERPRETACION ARTICULOS 77 Y 81 CONSTITUCION REPUBLICA.
,,2015-11-17 00:00:00,,127443,1,1,Cámara Representantes,"Chiazzaro, Roberto; Galán Pérez, Lilián Raquel; Goñi Reyes, Rodrigo; Quintela, Mabel; Ríos, Silvio; Rodríguez, César; Rodríguez, Conrado",,2015-11-17 00:00:00,,,RESOLUCION,CUMBRE COOPERATIVA DE LAS AMERICAS (IV). INTERES PARLAMENTARIO. DECLARACION.
,,2015-11-10 00:00:00,2016-08-22 00:00:00,127270,2,7,Cámara Representantes,"Amado, Fernando; Caggiani, Daniel; Galán Pérez, Lilián Raquel; Gelman, Macarena; Goñi Reyes, Rodrigo; Larzábal, Nelson; Minetti, Orquídea; Mutti Fornaroli, María Manuela; Pereyra, Susana; Querejeta, José; Reutor, Carlos; Sabini, Sebastián; Sánchez, Alejandro; Santalla, Mercedes; Trobo, Jaime Mario; Varela Nestier, Carlos",,2016-08-17 00:00:00,2017-07-04 00:00:00,2017-07-13 00:00:00,LEY,DIA DEL FUTURO - ULTIMO LUNES SETIEMBRE. DECLARACION.
,,,2018-09-07 00:00:00,141176,1,1,Cámara Senadores,"García, Javier",,,,,PROYECTO DE LEY,SISTEMA INTEGRADO SALUD (NACIONAL). USUARIOS. ELECCIÓN SERVICIOS SALUD. MODIFICACIÓN.
,,,2018-01-30 00:00:00,138216,1,1,Cámara Senadores,"García, Javier",,,,,PROYECTO DE MINUTA DE COMUNICACION,GLUTEN. ALIMENTOS LIBRES. COSTO. REDUCCIÓN. MINUTA DE COMUNICACION.-
,,,2017-10-11 00:00:00,137037,1,1,Cámara Senadores,"García, Javier",,,,,PROYECTO DE LEY,RESUCITACIÓN CARDIOPULMONAR BÁSICA. ENSEÑANZA CURRICULAR. DECLARACIÓN INTERÉS.
,,,2015-08-26 00:00:00,126183,1,2,Cámara Senadores,"García, Javier",,,,,PROYECTO DE LEY,"VEHÍCULOS ""COCHE ESCUELA"". ENAJENACIÓN. PLAZOS. MODIFICACION."
,,2017-07-24 00:00:00,2015-11-11 00:00:00,127299,2,4,Cámara Senadores,"García, Javier",,,2017-07-11 00:00:00,,PROYECTO DE LEY,PERSONAS CON DISCAPACIDAD VISUAL. MEDICAMENTOS. ACCESO INFORMACIÓN.
,,,2019-04-12 00:00:00,143209,0,0,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,INAU. CLUB DE NIÑOS. CENTRO JUVENIL. INFORMES.
,,,2019-04-04 00:00:00,143116,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,TRIBUNAL ALZADA Y TRIBUNAL ESPECIAL HONOR. OFICIALES SUPERIRORES EJÉRCITO. ACTUACIONES. INFORMES.
,2019-02-11 00:00:00,,,142482,0,1,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,VENEZUELA. AYUDA HUMANITARIA. GRUPO DE CONTACTO INTERNACIONAL. INFORMES.
,,,2018-12-06 00:00:00,142087,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,CUMBRE LIDERES GRUPO G20. AERONAVES OFICIALES DE RUSIA Y ARABIA SAUDITA. INGRESO AL PAIS. INFORMES.
,,,2018-07-31 00:00:00,140639,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,AVION PRESIDENCIAL MULTIPROPOSITO HAWKER C29. VUELOS SANITARIOS Y OTROS. CANTIDAD. INFORMES
,,,2018-11-13 00:00:00,141838,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,ANGIÓGRAFO. ASISTENCIAL MÉDICA DE MALDONADO. INSTALACIÓN. INFORMES.
,,,2018-06-12 00:00:00,140083,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,DEPENDENCIAS POLICIALES. ASALTOS PERÍODO 2016 A LA FECHA. INFORMES.
,,,2018-05-08 00:00:00,139586,0,3,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,SALAS DE CASINO. SEGURIDAD. INFORMES.
,,,2018-06-11 00:00:00,140073,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,CÓDIGO PROCESO PENAL. CAMPAÑA PUBLICITARIA. IMPLEMENTACIÓN. INFORMES.
,,,2018-03-19 00:00:00,138937,0,1,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,ESCUELA TÉCNICA SAN JOSÉ DE MAYO. SITUACIÓN. INFORMES.
,,,2018-08-13 00:00:00,138868,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,NIÑOS CON HIPOACUSIA. TRANSPORTE ESCOLAR. INFORMES.
,,,2017-10-09 00:00:00,136985,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,VIRUS PAPILOMA HUMANO (HPV). VACUNACIÓN. INFORMES.
,,,2017-07-24 00:00:00,135879,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,PUERTOS LA PALOMA Y PUNTA DEL ESTE. EMBARCACIONES PESQUERAS. AMARRE. PESCA COSTERA. ECOSISTEMAS. INFORMES.
,,,2017-07-10 00:00:00,135639,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,INUNDACIONES. NORTE PAÍS. MILITARES. PARTICIPACIÓN. INFORMES
,,,2017-05-30 00:00:00,135025,0,4,Cámara Senadores,"García, Javier; Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,PUERTO LA PALOMA (ROCHA). PROYECTO PESQUERO. INFORMES.
,,,2017-05-05 00:00:00,134691,0,4,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,MUNICIONES. IMPORTACIÓN. AUTORIZACIÓN. INFORMES.
,,,2017-02-07 00:00:00,133574,0,1,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,AVIÓN CESSNA. UTILIZACION Y MANTENIMIENTO. INFORMES.
,,,2017-04-26 00:00:00,134562,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,FUERZA AÉREA URUGUAYA. FLOTA DE AERONAVES. SITUACIÓN. INFORMES
,,,2017-01-31 00:00:00,133535,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,HOGARES INAU. CENTROS EDUCATIVOS. CENTROS DE SALUD. BOMBEROS. HABILITACIÓN. INFORMES.
,,,2016-08-24 00:00:00,131337,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,CARMELO (COLONIA). AERÓDROMO. SITUACIÓN. INFORMES.
,,,2016-08-03 00:00:00,131040,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,MINISTERIO DE SALUD PÚBLICA. DENOMINACIÓN. CAMBIO. INFORMES.
,,,2016-05-09 00:00:00,129517,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,MINISTERIO DEL INTERIOR. EL GUARDÍAN. MARCO REGULATORIO. INFORMES.
,,,2016-05-23 00:00:00,129826,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,HABILITACIÓN BOMBEROS. CUMPLIMIENTO. INFORMES.
,,,2016-04-25 00:00:00,129276,0,1,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,UTU MALDONADO. SITUACIÓN EDILICIA. INFORMES.
,,,2016-04-19 00:00:00,129177,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,NUEVA TELEVISIÓN DEL SUR. CONVENIO. INFORMES.
,,,2016-04-19 00:00:00,129198,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,ASSE. AMBULANCIA. CERRO COLORADO. INFORMES
,,,2016-02-11 00:00:00,128309,0,3,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,MINISTERIO DEL INTERIOR. DEPENDENCIAS. ARMAS. ROBO. INFORMACIÓN.
,,,2016-03-08 00:00:00,128616,0,4,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,MDN. ARMADA NACIONAL. DENUNCIAS
,,,2016-02-11 00:00:00,128311,0,3,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,MINISTERIO DE DEFENSA NACIONAL. DEPENDENCIAS. ARMAS. ROBO. INFORMACIÓN
,,,2015-12-28 00:00:00,128001,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,HOSPITAL SARANDÍ DEL YÍ. DIRECTOR. CESE. INFORMES.
,,,2015-10-19 00:00:00,127018,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,ASSE. PRESTACIÓN SERVICIOS. INFORMES.
,,,2015-08-27 00:00:00,126195,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,FRIPUR S.A. .PRESTAMOS. BROU. INFORMES.
,,,2015-08-18 00:00:00,126056,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,PLUNA S.A.. COMPRA AVIONES. DEUDA ESTADO. INFORMACIÓN.
,,,2015-05-25 00:00:00,124650,0,2,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,AVIÓN PRESIDENCIAL. COMPRA. INFORMES.
,,,2015-05-19 00:00:00,124570,0,3,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,CENTROS ENSEÑANZA. ALIMENTACIÓN SALUDABLE. LEY 19.140. APLICACIÓN. INFORMES.
,,,2015-03-17 00:00:00,123767,0,3,Cámara Senadores,"García, Javier",,,,,PEDIDO DE INFORMES,COSTAS RÍO DE LA PLATA. PECES. MORTANDAD. CAUSAS. INFORMES.
,,,2018-08-02 00:00:00,140681,0,2,Cámara Senadores,"Heber, Luis Alberto",,,,,PEDIDO DE INFORMES,BIOSEGURIDAD COMITÉ. TIEMPO EXPEDICIÓN. INFORMES.
,,,2018-06-14 00:00:00,140156,0,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PEDIDO DE INFORMES,CRUZ ROJA URUGUAY. IRREGULARIDADES. ACTUACIÓN. INFORMES
,,,2018-04-03 00:00:00,139070,0,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PEDIDO DE INFORMES,PEAJES. TARIFAS. AUMENTO. RAZONES. PERIODO 2016 A 2018. INFORMES.
,,,2017-12-19 00:00:00,137968,0,4,Cámara Senadores,"Heber, Luis Alberto",,,,,PEDIDO DE INFORMES,CIGARRILLO ELECTRÓNICO. REGULACIÓN. INFORMES.
,,,2018-02-21 00:00:00,138487,0,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PEDIDO DE INFORMES,"RADIOS, TELEVISORAS Y OPERADORES DE CABLE. TRANSFERENCIA DE TITULARIDAD. DINATEL. PENDIENTE. INFORMES."
,,,2016-09-01 00:00:00,131421,0,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PEDIDO DE INFORMES,PUERTO DE MONTEVIDEO. PLANES DE DESARROLLO. EJECUCIÓN. INFORMES.
,,,2015-03-23 00:00:00,123870,0,2,Cámara Senadores,"Heber, Luis Alberto",,,,,PEDIDO DE INFORMES,MUELLE C. CONSTRUCCIÓN. COSTO. ADMINISTRACIÓN NACIONAL DE PUERTOS (ANP).
,,,2018-04-20 00:00:00,139373,1,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PROYECTO DE LEY,DEPENDENCIAS ESTADO. DESIGNACIONES Y CONTRATACIONES. REGULACIÓN.
,,,2018-03-21 00:00:00,139042,1,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PROYECTO DE MINUTA DE COMUNICACION,INCLUSION FINANCIERA. LEY Nº 19.210. ENTRADA EN VIGENCIA. SOLICITUD.
,,,2017-12-06 00:00:00,137845,1,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PROYECTO DE LEY,CÓDIGO PENAL. MODIFICACIÓN. LEGÍTIMA DEFENSA.
,,,2017-12-21 00:00:00,138027,1,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PROYECTO DE LEY,BHU Y ANV. DEUDORES BUENOS PAGADORES. RÉGIMEN DE DESCUENTOS. OTORGAMIENTO.
,,,2017-06-13 00:00:00,135231,1,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PROYECTO DE LEY,SERVICIOS FINANCIEROS Y MEDIOS PAGO ELECTRONICOS. USO. PROMOCION. MODIFICACION.
,,,2017-05-09 00:00:00,134730,1,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PROYECTO DE RESOLUCION,CAMARA SENADORES. REGLAMENTO. MODIFICACION.
,,,2017-04-28 00:00:00,134587,1,1,Cámara Senadores,"Heber, Luis Alberto",,,,,PROYECTO DE LEY,FONDO DE SOLIDARIDAD. MODIFICACIONES. LEY Nº 16.524.
,2016-01-19 00:00:00,,,128171,0,1,Comisión Permanente,"Bordaberry Herrán, Juan Pedro; Heber, Luis Alberto; Topolansky, Lucía",,,,,PROYECTO DE RESOLUCION,DIA MEMORIA VICTIMAS HOLOCAUSTO (INTERNACIONAL). CONMEMORACION. HOMENAJE.
,,,2015-09-16 00:00:00,126603,0,2,Cámara Senadores,"Bordaberry Herrán, Juan Pedro; Delgado, Alvaro; Heber, Luis Alberto; Michelini, Rafael; Mieres, Pablo; Passada, Ivonne",,,,,PROYECTO DE RESOLUCION,"FIGARI, Pedro. HOMENAJE."
,,,2015-08-05 00:00:00,125838,1,2,Cámara Senadores,"Heber, Luis Alberto; Mieres, Pablo; Montaner, Martha; Xavier, Mónica",,,2015-08-12 00:00:00,,RESOLUCION,"SEREGNI, Liber. COLECCIÓN. OBRA. COPIAS. ADQUISICIÓN."
,,,2017-03-23 00:00:00,134073,1,1,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PROYECTO DE LEY,SERVICIOS FINANCIEROS Y MEDIOS PAGO ELECTRONICOS. USO. PROMOCION. MODIFICACION.
,,,2017-02-16 00:00:00,133642,2,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PROYECTO DE LEY,TERRORISMO. DELITO. CREACIÓN. NORMAS.
,,,2016-10-18 00:00:00,132138,1,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PROYECTO DE LEY,HIPOTECA INVERSA. PRESTAMO O CREDITO GARANTIZADO MEDIANTE HIPOTECA. DETERMINACION.
,,,2016-03-08 00:00:00,128592,1,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PROYECTO DE LEY,IGUALDAD SALARIAL. DÍA. CREACIÓN
,,,2016-02-15 00:00:00,128330,1,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PROYECTO DE LEY,FUEROS SEÑORES LEGISLADORES. CONSTITUCION REPUBLICA. ARTS. 93 Y 114. MODIFICACION
,,,2016-02-02 00:00:00,128297,1,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PROYECTO DE LEY,MENORES DE EDAD. TENENCIA COMPARTIDA.
,,,2015-08-19 00:00:00,126122,1,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PROYECTO DE LEY,REGISTRO NACIONAL VIOLADORES Y ABUSADORES DE MENORES. CREACION.
,,,2019-02-01 00:00:00,142456,0,1,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,SISTEMA INTEGRAL CONTROL TRANSPORTE CARGA (SICTRAC). EMPRESAS PRESTADORAS SERVICIO. HOMOLOGACIÓN. INFORMES.
,,,2018-11-22 00:00:00,141948,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,PLANTA POTABILIZADORA AGUAS CORRIENTES (CANELONES). SERVICIOS TRATAMIENTO DE AGUAS Y ANÁLISIS LABORATORIO. PRIVATIZACIÓN. INFORMES.
,,,2018-10-31 00:00:00,141709,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,CENSO DOCENTE 2018. ANEP. MANEJO DATOS. INFORMES
,,,2018-10-22 00:00:00,141601,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,CENTROS INISA Y COLONIA BERRO. HIGIENE. FUMIGACIÓN. INFORMES.
,,,2018-08-13 00:00:00,140776,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,CONDENA HAMAS. ASAMBLEA GENERAL NACIONES UNIDAS. VOTACIÓN URUGUAY. INFORMES.
,,,2018-08-03 00:00:00,140687,0,4,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,PROGRAMAS APOYO ALIMENTACIÓN INDA. MODIFICACIONES. INFORMES.
,,,2018-07-16 00:00:00,140518,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,PEONES PRÁCTICOS Y OBREROS NO ESPECIALIZADOS. OBRAS DEL ESTADO (LEY 18516). APLICACIÓN. INFORMES.
,,,2018-07-10 00:00:00,140439,0,3,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,"PESCA. FINES INVESTIGACIÓN, CIENTÍFICOS Y DOCENTES. PERMISOS. REGLAMENTACIÓN. INFORMES."
,,,2018-06-07 00:00:00,140044,0,1,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,ASAMBLEA GENERAL OEA. 48º PERÍODO ORDINARIO SESIONES. REPRESENTACIÓN URUGUAY. INFORMES.
,,,2018-07-02 00:00:00,140314,0,1,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,BRAZO LAGUNA GARZÓN (MALDONADO). DESARROLLO URBANÍSTICO - TURÍSTICO. PROYECTO. INFORMES.
,,,2018-06-21 00:00:00,140190,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,ASAMBLEA GENERAL ONU. ENMIENDA PROPUESTA EEUU. VOTACIÓN URUGUAY. INFORMES.
,,,2018-05-14 00:00:00,139696,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,URUGUAY. MARCA PAIS. COPA MUNDIAL FIFA RUSIA 2018. PROMOCIÓN. INFORMES.
,,,2018-05-14 00:00:00,139698,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,RUSIA. COPA MUNDIAL FIFA. URUGUAY. PROMOCIÓN. INFORMES.
,,,2018-07-02 00:00:00,140313,0,4,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,BRAZO LAGUNA GARZÓN (MALDONADO). DESARROLLO TURÍSTICO Y URBANÍSTICO. PROYECTO. INFORMES
,,,2018-05-08 00:00:00,139708,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,PEONES PRÁCTICOS Y OBREROS NO ESPECIALIZADOS. OBRAS DEL ESTADO (LEY 18516). APLICACIÓN. INFORMES.
,,,2018-01-30 00:00:00,138215,0,3,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,JEFATURAS DE POLICÍA DE MONTEVIDEO Y CANELONES. COMPROMISO CON LA GESTIÓN. INFORMES.
,,,2018-05-14 00:00:00,139699,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,RUSIA. COPA MUNDIAL FIFA. URUGUAY. PROMOCIÓN. INFORMES.
,,,2017-09-14 00:00:00,136690,0,1,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,EQUIPO DE DRAGADO MULTIPROPÓSITO. ADQUISICIÓN. LICITACIÓN PÚBLICA. ADJUDICACIÓN. INFORMES.
,,,2017-07-03 00:00:00,135525,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,INMUEBLES RURALES Y EXPLOTACIONES AGROPECUARIAS. DERECHO PROPIEDAD. TITULARIDAD. EXCEPCIONES. INFORMES.
,,,2017-06-27 00:00:00,135462,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,MINISTERIO INTERIOR. FUNCIONARIOS. SITUACION. INFORMES.
,,,2017-06-27 00:00:00,135463,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,MINISTERIO INTERIOR. FUNCIONARIOS. DERECHOS Y OBLIGACIONES. INFORMES.
,,,2017-06-27 00:00:00,135461,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,FONDO TUTELA SOCIAL POLICIAL. FUNCIONAMIENTO. INFORMES
,,,2017-05-08 00:00:00,134794,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,VIOLENCIA DOMÉSTICA. JUZGADOS. DENUNCIAS Y DIAGNÓSTICOS. SITUACIÓN. INFORMES.
,,,2017-05-02 00:00:00,134640,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,CHINA. SOJA. EXPORTACIÓN. REQUISITOS FITOSANITARIOS. PROTOCOLO. INFORMES.
,,,2017-04-25 00:00:00,134515,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,ESTADIO CENTENARIO. SISTEMA DE IDENTIFICACION FACIAL. FALLOS SISTEMA. INFORMES.
,,,2017-05-09 00:00:00,134798,0,3,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,VIOLENCIA DOMÉSTICA Y DE GÉNERO. UNIDADES ESPECIALIZADAS. FUNCIONAMIENTO. INFORMES.
,,,2017-04-24 00:00:00,134499,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,FÁBRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). HABILITACIÓN. INFORMES.
,,,2017-04-24 00:00:00,134501,0,3,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,MINERA ARATIRI. NUEVO GRUPO INVERSOR. NEGOCIACIONES. INFORMES.
,,,2017-03-23 00:00:00,134096,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,POLICÍA CAMINERA. DESTACAMENTOS. FUNCIONARIOS Y VEHÍCULOS. INFORMES.
,,,2017-03-07 00:00:00,133800,0,2,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,FABRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). INCENDIO. IGTSS. INFORMES.
,,,2017-03-14 00:00:00,133871,0,4,Cámara Senadores,"Lacalle Pou, Luis Alberto",,,,,PEDIDO DE INFORMES,HURTO VIVIENDA PARQUE DEL PLATA. INVESTIGACIÓN. INFORMES
